created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Dec 09 15:01:47 +0000 2023;1733502205318361134;"@AlmaghribiS @prabowo Mayoritas karier militernya, Pak @prabowo ada di level Komandan jd menjiwai dgn sangat soal pentinganya soliditas dan kekompakan tim. Makanya ga aneh jk beliau tidak pernah mengabaikan siapapun yg menjadi tim nya.";0;0;0;0;in;278461022;1733360019373277243;askencana;https://twitter.com/askencana/status/1733502205318361134
Sat Dec 09 15:01:47 +0000 2023;1733502206773768559;"Prabowo - Superman (DC) Gibran - Spiderman (Marvel)  Tapi Tetap Gemoy... Hehehehe🤪";0;0;0;0;in;119608068;1733502206773768559;AchmadAnnama;https://twitter.com/AchmadAnnama/status/1733502206773768559
Sat Dec 09 15:01:46 +0000 2023;1733502202948497622;"@soeyoto1 Apakah pak Prabowo sudah sudah suzud syukur seperti di pilpres 2014 &amp  2019";0;0;0;0;in;1087783050887319552;1733434429895561477;AnantaTarigan7;https://twitter.com/AnantaTarigan7/status/1733502202948497622
Sat Dec 09 15:01:46 +0000 2023;1733502201186959756;"@Asmaragadjyry @Leonita_Lestari Prabowo Gibran satu putaran .";0;0;0;0;in;4687878146;1733474218975907971;e31xn450;https://twitter.com/e31xn450/status/1733502201186959756
Sat Dec 09 15:01:39 +0000 2023;1733502172506317052;"#TemanPemilih, KPU Sangihe menggelar Sosialisasi Pembentukan KPPS dengan PPK dan PPS se-Kabupaten Kepulauan Sangihe dalam Pemilu Tahun 2024. Sabtu (9/12/2023).  Baca berita selengkapnya https://t.co/lv75FARZWy  #KPUMelayani #PemiluSerentak2024 #KPUSangihe https://t.co/Cxht4bf8Il";0;0;0;1;in;1376522676395642880;1733502172506317052;kpu_sangihe;https://twitter.com/kpu_sangihe/status/1733502172506317052
Sat Dec 09 15:01:37 +0000 2023;1733502164151279817;"@putri_Aalona Jagonya masak sih Pak Prabowo";0;0;0;0;in;1597448284582608897;1733292953450557562;mkrbilaur;https://twitter.com/mkrbilaur/status/1733502164151279817
Sat Dec 09 15:01:31 +0000 2023;1733502140188864577;"@TeddGus Setidaknya Prabowo bukan Jokowi, karena Jokowi tidak pernah menculik aktivis 🤣";0;0;0;0;in;108768017;1733307002343002417;ShariefRachmat;https://twitter.com/ShariefRachmat/status/1733502140188864577
Sat Dec 09 15:01:32 +0000 2023;1733502141355216958;"Jelang Pemilu 2024, AHY Optimis Demokrat Akan Bawa Perubahan Untuk Indonesia. mtj  AgusYudhoyono PDemokrat Demokrat Empat Belas https://t.co/mwb5vdkfLv";0;0;0;0;in;326270868;1733502141355216958;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502141355216958
Sat Dec 09 15:01:31 +0000 2023;1733502139635486935;"@liputan6dotcom Asal jgn curang aja pemilu nya  😀";0;0;0;0;in;1662379701476941826;1733273804447809829;YBahari92128;https://twitter.com/YBahari92128/status/1733502139635486935
Sat Dec 09 15:01:29 +0000 2023;1733502131351761312;"AHY: Demokrat Siap Kawal Kemenangan Prabowo-Gibran di Pilpres 2024. _rn  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/8Cw6Vyapm1";0;0;0;0;in;326270868;1733502131351761312;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502131351761312
Sat Dec 09 15:01:27 +0000 2023;1733502121356739062;"Gelar Pembekalan Pemenangan Pemilu, AHY Akan Sampaikan Arahan Strategis. b^d  AgusYudhoyono PDemokrat Demokrat Empat Belas https://t.co/awI2Fjesqi";0;0;0;0;in;326270868;1733502121356739062;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502121356739062
Sat Dec 09 15:01:25 +0000 2023;1733502111990845677;"Elektabilitas Kian Meningkat, AHY Optimis Prabowo-Gibran Bisa Menang di Pilpres 2024. yrc  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/x5aooDY8pu";0;0;0;0;in;326270868;1733502111990845677;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502111990845677
Sat Dec 09 15:01:22 +0000 2023;1733502101886816299;"Elektabilitas Kian Meningkat, AHY Optimis Prabowo-Gibran Bisa Menang di Pilpres 2024. lus  AgusYudhoyono PDemokrat Demokrat Empat Belas https://t.co/G8TzmhPt3r";0;0;0;0;in;326270868;1733502101886816299;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502101886816299
Sat Dec 09 15:01:20 +0000 2023;1733502091812098168;"AHY: Jika Prabowo-Gibran Menang, Demokrat Akan Masuk Kembali ke Pemerintahan. `li  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/zrZlPQcyPE";0;0;0;0;in;326270868;1733502091812098168;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502091812098168
Sat Dec 09 15:01:15 +0000 2023;1733502072912511337;"SBY: Pak Prabowo Tak Sendirian, Demokrat Akan Terus Bersama. baq  AgusYudhoyono PDemokrat Demokrat Empat Belas https://t.co/85l3eUrwQ7";0;0;0;0;in;326270868;1733502072912511337;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502072912511337
Sat Dec 09 15:01:13 +0000 2023;1733502062414160086;"Hasil Survei Prabowo-Gibran Moncer, AHY Yakin Menang di Putaran Pertama. \s^  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/lKQ7495Pw5";0;0;0;0;in;326270868;1733502062414160086;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502062414160086
Sat Dec 09 15:01:10 +0000 2023;1733502051911672021;"Elektabilitas Tembus 45 persen, AHY: Prabowo Bisa Menang Satu Putaran. ]ua  AgusYudhoyono PDemokrat Demokrat Empat Belas https://t.co/s6Jfklyn9k";0;0;0;0;in;326270868;1733502051911672021;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502051911672021
Sat Dec 09 15:01:10 +0000 2023;1733502051815158131;"@musaKSQ @prabowo Terus hubungannya ma pak Prabowo apa? 😂😂😂";0;0;0;0;in;1218573836276289537;1733476850545111047;TaniAndani;https://twitter.com/TaniAndani/status/1733502051815158131
Sat Dec 09 15:01:10 +0000 2023;1733502050988949624;"Prabowo ga layak nih https://t.co/4t93QOKMFS";0;0;0;0;in;1566349048160067584;1733502050988949624;infotokek;https://twitter.com/infotokek/status/1733502050988949624
Sat Dec 09 15:01:09 +0000 2023;1733502046865920075;"@info_beragam @prabowo @Gerindra ini jauh lebih mengena , tindakan nyata karna saat berduka org butuh kepedulian walau hanya bertemu";0;0;0;0;in;2384060138;1733429517887345069;bgengkarawang;https://twitter.com/bgengkarawang/status/1733502046865920075
Sat Dec 09 15:01:08 +0000 2023;1733502042608726192;"@VIVAcoid Puluhan juta pendukung prabowo 2019 sekarang lari dukung AMIN krn ogah ditipu lagi sama @prabowo 🤣";0;0;0;0;in;1701753977627648000;1733405899749052648;Jackkhan1940;https://twitter.com/Jackkhan1940/status/1733502042608726192
Sat Dec 09 15:01:05 +0000 2023;1733502029232996752;"@M45Broo Mereka sekumpulan manusia yg hanya butuh pekerjaan. Jadi jangan terlalu berharap banyak masalah ketegasan dlm penegakan hukum ats pelanggaran yg terjadi dlm Pemilu.";0;0;0;0;in;1129820138457276416;1733303445313274276;JudiMargan2;https://twitter.com/JudiMargan2/status/1733502029232996752
Sat Dec 09 15:00:54 +0000 2023;1733501982936289288;"@adearmando61 Dua kali dan tiga kali pilpres , dimana ada kubu Prabowo pasti survei diatas rata2 kontestan lainnya.  Tapi tetap saja TUMBANG DI AKHIR .   Artinya menurut fengshui   Kelinci pembawa Sial.";0;0;0;0;in;134736493;1733449033992290591;IgnBestari;https://twitter.com/IgnBestari/status/1733501982936289288
Sat Dec 09 15:01:08 +0000 2023;1733502042440876344;"AHY: Prabowo Adalah Pemimpin Pemersatu Bangsa.. jfx  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/P9BZhuHKlh";0;0;0;0;in;326270868;1733502042440876344;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502042440876344
Sat Dec 09 15:01:03 +0000 2023;1733502021750374683;"AHY: Kita Harus All Out Raih Kemenangan pada Pemilu 2024. qxb  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/s89lZiuQnX";0;0;0;0;in;326270868;1733502021750374683;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502021750374683
Sat Dec 09 15:01:01 +0000 2023;1733502013407899762;"Biar ada adab dan etika serta santun pada rakyat/masyarakat sbg masukn yth.pak.Prabowo, sebaikny jgn di biasakan n meniru sikap pak.jokowilah klu turba ke daerah2 maen #LEMPAR2, TIDAK BAIK KITA SEBAGAI ORANG TIMUR YANG MEMILIKI TATAKRAMA YANG DISEGANI NEGARA²LAIN 🤔";0;0;0;0;in;1607282686200283136;1733502013407899762;ondemande64;https://twitter.com/ondemande64/status/1733502013407899762
Sat Dec 09 15:01:01 +0000 2023;1733502011629605332;"AHY: Demokrat Berharap Pemilu 2024 Menjadi Ajang Pemilu Berkualitas. aq]  AgusYudhoyono PDemokrat Demokrat Empat Belas https://t.co/tK2uJS1e5r";0;0;0;0;in;326270868;1733502011629605332;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502011629605332
Sat Dec 09 15:01:06 +0000 2023;1733502032622026992;"AHY Ingatkan Caleg Demokrat Fokus Menangkan Dua Agenda Besar Pemilu 2024. tqe  AgusYudhoyono PDemokrat Demokrat Empat Belas https://t.co/uHPxEpxr3J";0;0;0;0;in;326270868;1733502032622026992;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733502032622026992
Sat Dec 09 15:00:53 +0000 2023;1733501980289753193;"AHY Harapkan Pemilu 2024 Berlangsung Damai dan Demokratis. u_g  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/8y8j7cf27i";0;0;0;0;in;326270868;1733501980289753193;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733501980289753193
Sat Dec 09 15:00:52 +0000 2023;1733501974342209722;"@ZulkifliLubis69 @prabowo @aniesbaswedan @cakimiNOW Belum menjabat sudah sakit²an, gimana @KPU_ID meloloskan tes kesehatannya. Kalau menjabat makin banyak tugas yg lebih penting. Wakilnya sudah jelas tidak bisa diharapkan.";0;0;0;0;in;1136395849393528832;1733466085645828515;Ghovar4;https://twitter.com/Ghovar4/status/1733501974342209722
Sat Dec 09 15:00:51 +0000 2023;1733501970051403913;"AHY Tegaskan Demokrat Siap Kampanye Bareng Prabowo-Gibran. ycx  AgusYudhoyono PDemokrat Demokrat Empat Belas https://t.co/ty1Pm0JE84";0;0;0;0;in;326270868;1733501970051403913;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733501970051403913
Sat Dec 09 15:00:48 +0000 2023;1733501960610017449;"Ditopang Koalisi Besar, Peluang Menang Prabowo Terbuka Lebar. ]j\  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/BsMcA2X2UM";0;0;0;0;in;326270868;1733501960610017449;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733501960610017449
Sat Dec 09 15:00:48 +0000 2023;1733501960094151097;"@AgusYudhoyono @prabowo Mantap mas Ketum";0;0;0;0;in;44345578;1733412950185332875;Erland80;https://twitter.com/Erland80/status/1733501960094151097
Sat Dec 09 15:00:46 +0000 2023;1733501951764308436;"Bicara Upah Murah, Prabowo: Indonesia Tak Mau Jadi Bangsa UMR  4 thn ini ngapain aja pak? Sbg org yg ada di kabinet, apakah tdk ada rapat2 lintas sektoral yg membahas mslh ketenaga kerjaan? Apakah tdk ada pembicaraan masuknya TKA dg gaji tinggi? https://t.co/MAghWqisZ7";0;0;0;0;in;1630213288989696000;1733501951764308436;lenggog3n1;https://twitter.com/lenggog3n1/status/1733501951764308436
Sat Dec 09 15:00:46 +0000 2023;1733501950539522309;"SBY Instruksikan Kader Demokrat Menangkan Prabowo-Gibran. ivy  AgusYudhoyono PDemokrat Demokrat Empat Belas https://t.co/bSmiR8R40R";0;0;0;0;in;326270868;1733501950539522309;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733501950539522309
Sat Dec 09 15:00:40 +0000 2023;1733501923809235389;"@AgusYudhoyono @prabowo Kurang lengkap narasinya ketua. Harusnya "menemani pak prabowo menyapa masyarakat Gerindra padang di Pasar raya padang. Senang sekali melihat antusias warga Gerindra yang menyambut."  The picture told.";0;0;0;1;in;544995474;1733412950185332875;satriaone_29;https://twitter.com/satriaone_29/status/1733501923809235389
Sat Dec 09 15:00:40 +0000 2023;1733501923029041466;"@BosPurwa Sayang belum ada aturan jelas tentang pendanaan untuk peserta Pemilu Yang jelas model beginian udah jadul, seakan" mengejek rakyat tidak mampu beli kaos, susu dan makan Masih mau tah terus dianggap rendah seperti ini ? Pilih pemimpin yang memanusiakan manusia, bukan bos/penguasa";0;0;1;0;in;1599338481125560321;1733381985693995190;MazGondhez;https://twitter.com/MazGondhez/status/1733501923029041466
Sat Dec 09 15:00:37 +0000 2023;1733501910756536465;"Bersama pak @prabowo mas @agusyudhoyono silaturahmi dengan kyai, ulama &amp  santri di Ponpes Miftahul Huda, Tasikmalaya.. d`j  AgusYudhoyono PDemokrat Demokrat Empat Belas https://t.co/atwdgyjEgs";0;0;0;0;in;326270868;1733501910756536465;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733501910756536465
Sat Dec 09 15:00:34 +0000 2023;1733501901734584593;"@tvOneNews Pak prabowo siap membangun Indonesia berjaya didunia";0;0;0;0;in;4722798438;1733215269269688690;MarufAbks;https://twitter.com/MarufAbks/status/1733501901734584593
Sat Dec 09 15:00:34 +0000 2023;1733501899117346921;"AHY: Prabowo Pemimpin yang Memperhatikan Rakyat Kecil. \b`  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/wDVmd2yJkP";0;0;0;0;in;326270868;1733501899117346921;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733501899117346921
Sat Dec 09 15:00:33 +0000 2023;1733501895757676997;"@neohistoria_id Padahal ga masalah orang mendukung siapapun, mau admin pilih 123 jga. Nama nya juga pemilu pasti beda" pilihan kan.";0;0;0;0;in;1169262726171877378;1733473350750781944;DikiCan41256139;https://twitter.com/DikiCan41256139/status/1733501895757676997
Sat Dec 09 15:00:29 +0000 2023;1733501878775005321;"Elektabilitas Prabowo-Gibran Selalu Unggul, AHY: Jangan sampai Kita Sudah Merasa Menang. sdd  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/F8bvwbP0lR";0;0;0;0;in;326270868;1733501878775005321;Sjoekuuuh;https://twitter.com/Sjoekuuuh/status/1733501878775005321
Sat Dec 09 15:00:21 +0000 2023;1733501846277468568;"@neohistoria_id @aniesbaswedan @cakimiNOW @prabowo @gibran_tweet Tim 02  belum pernah mengadakan acara diskusi ilmiah yang mengundang admin Neo. tim 02 malah mengundang artis untuk joget di kantor menteri. Jadi jangan tanyakan kenapa admin Neo tidak pernah datang ke acara kubu 02, Karna admin Neo pegiat sejarah, bukan tukang joget. 😏😏😏";0;0;0;0;in;243998004;1733483788628586996;Ar_910;https://twitter.com/Ar_910/status/1733501846277468568
Sat Dec 09 15:00:17 +0000 2023;1733501830146265257;"Hutang Kemenhan Prabowo Ribuan Triliun, 1760 T, 385 T, Terakhir 61,7 T Untuk  Alat² Alutista, Tapi Kebobolan Kapal Kayu Rohingya Lolos 😂😂 https://t.co/fXgKYdJ2Rn";0;4;16;34;in;2385926900;1733501830146265257;MARQUEZ__93;https://twitter.com/MARQUEZ__93/status/1733501830146265257
Sat Dec 09 15:00:12 +0000 2023;1733501808906240129;"@indikatorcoid @BurhanMuhtadi Jangan digunakan survei Indikator sebagai rujukan Survei sebenarnya utk mendikte Ganjar dan Anies. Modus survei ini selisih elektibilitas jomlang dibuat.  Pilpres 2019, Indikator memberi elektabilitas Jokowi 50% sedangkan Prabowo 20%, hasil  5%. Sama sekarang ini jomlang dibuat. https://t.co/VcOIyofIZ6";0;0;0;0;in;1716136366843822080;1723587831082426794;SabaruddinS64;https://twitter.com/SabaruddinS64/status/1733501808906240129
Sat Dec 09 15:00:12 +0000 2023;1733501807304024214;"@icalPBSI15 @Ryan_Fighter7 Kenyataannya dengan calonnya gibran apakah langsung dia jadi pemimpin? Baru calon!! Wkwkwk dia juga melewati proses yang namanya pemilu. Itu proses paling pentingnya. Ingat mas, di Indonesia itu, syarat jadi pemimpin bukan hanya pintar dan hebat, tapi diinginkan, contoh Ahok.";0;1;0;0;in;1011069016117407744;1733133355125006448;sastraabi;https://twitter.com/sastraabi/status/1733501807304024214
Sat Dec 09 15:00:11 +0000 2023;1733501804162490599;"@geloraco Tipu tipu wkkk prabowo kampanye sepi emang dpt angka dari mana?";0;0;0;0;in;1431235359107477504;1733492666581794876;BLiliang;https://twitter.com/BLiliang/status/1733501804162490599
Sat Dec 09 15:00:03 +0000 2023;1733501769177850285;"@blontankpoer @GilaBola_07 @ganjarpranowo @jokowi Di internet ada lebih dari 20 video prabowo emosian...";0;0;0;0;in;114401910;1733157589494665402;SaulGoodManIndo;https://twitter.com/SaulGoodManIndo/status/1733501769177850285
Sat Dec 09 15:00:02 +0000 2023;1733501764585087221;"RMPG: Program Makan Siang Gratis Prabowo-Gibran Bisa Jadi Jalan Mewujudkan Pangan  https://t.co/3wdVzziVFk";0;0;1;0;in;1953620240;1733501764585087221;politiknesiacom;https://twitter.com/politiknesiacom/status/1733501764585087221
Sat Dec 09 14:59:51 +0000 2023;1733501720851091553;"@mimih6mei @abby6mei @alextham878 @bengkeldodo @JordanMihaf @mas_veel @BANGSAygSUJUD @th_sitie @Raden_Wijaya008 Maka dari itu kita fokus untuk memenangkan Prabowo Gibran";0;0;0;0;in;1718443681991245824;1733463032301547980;StoneNoval14491;https://twitter.com/StoneNoval14491/status/1733501720851091553
Sat Dec 09 14:59:47 +0000 2023;1733501702681383069;"Kocak....🤣🤣🤣 Prabowo Vs Prabowo.... #NoBocilKarbitan #NoGanjar  #NoGanjarGubGagal https://t.co/m3T8Mlcru7";0;0;0;0;in;3152238055;1733501702681383069;info_edubisnis;https://twitter.com/info_edubisnis/status/1733501702681383069
Sat Dec 09 14:59:45 +0000 2023;1733501692531147191;"@Uki23 @prabowo @psi_id Hooooeekk.....Penjilat 🤮🤮🤮 https://t.co/h4grp3m5EE";0;0;0;0;in;1480508114927439875;1733472486392733889;21_risyanto;https://twitter.com/21_risyanto/status/1733501692531147191
Sat Dec 09 14:59:34 +0000 2023;1733501649082311053;"KEBAIKAN TIDAK MENGENAL PEMILU";0;0;0;0;in;1508107537539014657;1733501649082311053;yowestrimo;https://twitter.com/yowestrimo/status/1733501649082311053
Sat Dec 09 14:59:32 +0000 2023;1733501640286654830;"@Ikrambukaniqram @kompascom Kok Prabowo cong ?  Beritanya gak kau baca drun ?";0;0;0;0;in;1707418170871717888;1733335880390304235;Ki_Cebong99;https://twitter.com/Ki_Cebong99/status/1733501640286654830
Sat Dec 09 14:59:31 +0000 2023;1733501634460934214;"@tvOneNews Pengawas Pemilu ga takut ditegur balik...";0;0;0;0;in;3189958177;1733472607155175538;puguhwidodo48;https://twitter.com/puguhwidodo48/status/1733501634460934214
Sat Dec 09 14:59:31 +0000 2023;1733501633840201827;"@tvOneNews Prabowo Gibran siap membangun Indonesia";0;0;0;0;in;1597448284582608897;1733215269269688690;mkrbilaur;https://twitter.com/mkrbilaur/status/1733501633840201827
Sat Dec 09 14:59:25 +0000 2023;1733501611681734815;"Titip Dua Agenda Kepada Prabowo, AHY: Esensi Perubahan dan Perbaikan yang Kita Perjuangkan. dzk  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/kJc9xP20vN";0;0;0;0;in;2757822406;1733501611681734815;deriskyafriza;https://twitter.com/deriskyafriza/status/1733501611681734815
Sat Dec 09 14:59:24 +0000 2023;1733501605662826927;"@hasyimmah Kata abu janda,prabowo orang manado.";0;0;0;0;in;1484193942916968449;1733476470302150858;MulyotoMulyoto3;https://twitter.com/MulyotoMulyoto3/status/1733501605662826927
Sat Dec 09 14:59:23 +0000 2023;1733501602114547792;"AHY ngaku tak masalah siapapun cawapres Prabowo: Kita fokus kemenangan. auh  AgusYudhoyono PDemokrat Demokrat Empat Belas https://t.co/W9A4X9Zo9K";0;0;0;0;in;2757822406;1733501602114547792;deriskyafriza;https://twitter.com/deriskyafriza/status/1733501602114547792
Sat Dec 09 14:59:18 +0000 2023;1733501582145474898;"Nilai Prabowo Miliki Karakteristik Kuat Sebagai Pemimpin, AHY: Beliau Pantang Menyerah. hx_  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/y781akmO4y";0;0;0;0;in;2757822406;1733501582145474898;deriskyafriza;https://twitter.com/deriskyafriza/status/1733501582145474898
Sat Dec 09 14:59:12 +0000 2023;1733501557608685934;"@tvOneNews Klo 3 kali nyapres ga top of mind sih parah. 😂🤣 Tpi top of mind doang tpi ga menang pemilu yaa lebih parah lagi sih. 😂";0;0;0;0;in;203586064;1733490961370710197;alivIndra;https://twitter.com/alivIndra/status/1733501557608685934
Sat Dec 09 14:59:15 +0000 2023;1733501570615283766;"@PorosHalangID Keinget pak prabowo 😭😭";0;0;0;0;in;1682119987224518657;1733498221744582840;IndofarmTe76511;https://twitter.com/IndofarmTe76511/status/1733501570615283766
Sat Dec 09 14:59:16 +0000 2023;1733501571923845357;"Demokrat Sumbar Tegak Lurus Instruksi AHY, Siap Menangkan Prabowo di Pilpres 2024. xvi  AgusYudhoyono PDemokrat Demokrat Empat Belas https://t.co/TNiw5AmsnW";0;0;0;0;in;2757822406;1733501571923845357;deriskyafriza;https://twitter.com/deriskyafriza/status/1733501571923845357
Sat Dec 09 14:59:12 +0000 2023;1733501555012497809;"@adearmando61 Prabowo-gibran menang 1 putaran✌✌👍👍";0;0;0;0;in;1575836726269923328;1733449033992290591;BataraRanto;https://twitter.com/BataraRanto/status/1733501555012497809
Sat Dec 09 14:59:09 +0000 2023;1733501542656037191;"AHY ajak seluruh kader partai Demokrat menangkan Prabowo di pilpres 2024. den  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/Ne13ZyQd6x";0;0;0;0;in;2757822406;1733501542656037191;deriskyafriza;https://twitter.com/deriskyafriza/status/1733501542656037191
Sat Dec 09 14:59:10 +0000 2023;1733501545977897337;"@gibran_gen @gibran_tweet @prabowo Luar biasa, dabest memang";0;0;0;0;in;1718443681991245824;1733440653185708272;StoneNoval14491;https://twitter.com/StoneNoval14491/status/1733501545977897337
Sat Dec 09 14:59:11 +0000 2023;1733501551187234969;"Pakai strategi serangan darat dan udara, Demokrat Jakarta kerja keras menangkan Prabowo. h]h  AgusYudhoyono PDemokrat Demokrat Empat Belas https://t.co/Sj2bsIoDz6";0;0;0;0;in;2757822406;1733501551187234969;deriskyafriza;https://twitter.com/deriskyafriza/status/1733501551187234969
Sat Dec 09 14:59:08 +0000 2023;1733501538595942892;"@Dwimesse_Dwi @kafiradikalis @andre_rosiade @prabowo Lagi beli suara pakai kaos";0;0;0;1;in;1721176603;1733353845156372782;rocky35842935;https://twitter.com/rocky35842935/status/1733501538595942892
Sat Dec 09 14:59:08 +0000 2023;1733501538369515607;"Persiapan Prabowo, Ganjar, dan Anies Jelang Debat Perdana Capres-Cawapres   https://t.co/Y2ArEDzOXv";0;0;1;2;in;124171593;1733501538369515607;tribunnews;https://twitter.com/tribunnews/status/1733501538369515607
Sat Dec 09 14:59:05 +0000 2023;1733501525849424223;"Prabowo soal Program Makan Siang dan Susu Gratis: Agar Mampu Bersaing dengan Bangsa Lain https://t.co/5TRE692raD";0;0;1;0;in;41730943;1733501525849424223;VIVAcoid;https://twitter.com/VIVAcoid/status/1733501525849424223
Sat Dec 09 14:59:00 +0000 2023;1733501504437326017;"Saat ini rakyat telah kehilangan Jokowi yang Jokowi. Di saat yang sama yang disodorkan sebagai pengganti adalah Prabowo, orang yang dalam hal apapun tak ada keserupaan denganmu..  Kami rakyat pemilih yang telah mendudukamu di kursi itu tak akan mencari Jokowi yang lain!! . . https://t.co/8PeIyWVz4i";2;1;19;40;in;2542665199;1733501504437326017;YRadianto;https://twitter.com/YRadianto/status/1733501504437326017
Sat Dec 09 14:58:58 +0000 2023;1733501498942972108;"Halo! Kami mengundang mu untuk join ke grup semi relawan AMIN (semi krn sifatnya ga harus jadi relawan loyal seikhlasnya aja kalau mau left gapapa) tapi saya butuh bantuan km untuk join! Kita butuh minimal 100 member untuk edukasi pemilu yg baik.";0;1;0;0;in;1047680225138466816;1733501498942972108;fikuhamu;https://twitter.com/fikuhamu/status/1733501498942972108
Sat Dec 09 14:59:04 +0000 2023;1733501521055330389;"AHY instruksikan kader Demokrat rapatkan barisan menangkan Prabowo. y]z  AgusYudhoyono PDemokrat Demokrat Empat Belas https://t.co/B2KgIls8Ul";0;0;0;0;in;2757822406;1733501521055330389;deriskyafriza;https://twitter.com/deriskyafriza/status/1733501521055330389
Sat Dec 09 14:59:01 +0000 2023;1733501509143544091;"AHY instruksikan kader Demokrat menangkan Prabowo di pilpres 2024. cdi  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/yBt0k2m05l";0;0;0;0;in;2757822406;1733501509143544091;deriskyafriza;https://twitter.com/deriskyafriza/status/1733501509143544091
Sat Dec 09 14:58:55 +0000 2023;1733501486146232769;"AHY minta kader panaskan mesin partai menangkan Prabowo pada pilpres 2024. \uy  PDemokrat AgusYudhoyono Demokrat Empat Belas https://t.co/OCdfX0Xxuw";0;0;0;0;in;2757822406;1733501486146232769;deriskyafriza;https://twitter.com/deriskyafriza/status/1733501486146232769
Sat Dec 09 14:58:57 +0000 2023;1733501492831854698;"@tvOneNews Prabowo gibran pasti menang kok pemilu hanya sekedar formalitas aja";0;0;0;0;in;1636705338840985601;1733215269269688690;pramana2614;https://twitter.com/pramana2614/status/1733501492831854698
Sat Dec 09 14:58:58 +0000 2023;1733501498477498509;"AHY minta kader panaskan mesin partai menangkan Prabowo pada pilpres 2024. ck_  AgusYudhoyono PDemokrat Demokrat Empat Belas https://t.co/Xe4wfaaN7G";0;0;0;0;in;2757822406;1733501498477498509;deriskyafriza;https://twitter.com/deriskyafriza/status/1733501498477498509
Sat Dec 09 14:58:51 +0000 2023;1733501469863928237;"@NcangBeni @prabowo @andre_rosiade Mereka sdh ga peduli sama yg namanya malu lah.. kan yg penting gimana caranya mereka bisa menang pilpres..";0;0;0;0;in;1064284091716005888;1733493129637208321;AdiezAlfathir;https://twitter.com/AdiezAlfathir/status/1733501469863928237
Sat Dec 09 14:58:34 +0000 2023;1733501395595309195;"Pilpres 2024, PKB Optimistis Pasangan AMIN Dominasi Jabar https://t.co/17fwusOmr4 #Pemilu";0;0;0;4;in;47596019;1733501395595309195;liputan6dotcom;https://twitter.com/liputan6dotcom/status/1733501395595309195
Sat Dec 09 14:58:43 +0000 2023;1733501434463977967;"@Dennysiregar7 Hasil Pemilu tgl 14 Feb   1. Prabowo 2. Anies 3. Ganjar  Putaran 2 : Prabowo Vs. Anies Yg menang InsyaAllah ya ANIES.  Sama spt Pilgub DKI Ahok Anies  Ahy  Yg menang Anies 👍👍👍";0;0;0;0;in;1655848158457638912;1733433757590577353;IamTotoPing;https://twitter.com/IamTotoPing/status/1733501434463977967
Sat Dec 09 14:58:46 +0000 2023;1733501445755044123;"AHY instruksikan ke seluruh kader Demokrat: Menangkan Prabowo di pilpres 2024. ylx  AgusYudhoyono PDemokrat Demokrat Empat Belas https://t.co/WvftoJiYV5";0;0;0;0;in;2757822406;1733501445755044123;deriskyafriza;https://twitter.com/deriskyafriza/status/1733501445755044123
Sat Dec 09 14:58:32 +0000 2023;1733501387538063369;"@99propaganda @Gerindra @prabowo Setuju ..";0;0;0;0;in;2532136183;1733351217227870479;mirendraya_PS;https://twitter.com/mirendraya_PS/status/1733501387538063369
